"game_play_id","defense","hit_hurry_or_sack","unique_plays","average_prob","coerce"
"2021091204-2699","SF",0,1,0.514599159359932,0.467745303235643
"2021091204-2742","SF",0,1,0.392140565948053,0.372960048202461
"2021091204-2766","SF",0,1,0.339364571626796,0.330863057514859
"2021091204-282","SF",1,1,0.43857389582055,0.401920472131418
"2021091204-2876","DET",0,1,0.33725768700242,0.326910366070188
"2021091204-3017","SF",0,1,0.297927644216653,0.334732201593453
"2021091204-3060","SF",0,1,0.359771069139242,0.367744319529236
"2021091204-3100","SF",1,1,0.672638663074427,0.451947300880849
"2021091204-3171","DET",0,1,0.327910618856549,0.350696576291744
"2021091204-3195","DET",1,1,0.659565177402998,0.571498287116728
"2021091204-3255","DET",1,1,0.816796961426735,0.69370490201703
"2021091204-328","SF",1,1,0.491159849365552,0.440194499100664
"2021091204-3351","SF",0,1,0.388463507805552,0.370290550378316
"2021091204-3375","SF",0,1,0.3318808130596,0.352987995721918
"2021091204-3404","SF",1,1,0.637482884526253,0.424760259203443
"2021091204-3444","SF",1,1,0.584523439407349,0.471452860881043
"2021091204-3479","SF",0,1,0.360231532582215,0.360817704486467
"2021091204-3504","SF",0,1,0.329637059143611,0.313747458491676
"2021091204-3533","SF",0,1,0.380944042404493,0.373729537214648
"2021091204-3597","DET",0,1,0.364109015092254,0.377990825687818
"2021091204-3638","SF",0,1,0.346559333113524,0.332406450173738
"2021091204-3662","SF",0,1,0.354502381756902,0.353110573181445
"2021091204-3691","SF",0,1,0.39277624587218,0.366290564185081
"2021091204-3719","SF",0,1,0.402116448751518,0.378466314536827
"2021091204-3741","SF",0,1,0.325431692103545,0.333034068517209
"2021091204-3774","SF",1,1,0.477148789380278,0.432863540239598
"2021091204-3808","SF",0,1,0.463462730248769,0.397321898527766
"2021091204-3832","SF",1,1,0.475947522454792,0.417224399451192
"2021091204-3856","SF",1,1,0.587552255199802,0.46739304095498
"2021091204-3880","SF",0,1,0.289711054563522,0.313598064807922
"2021091204-3908","SF",0,1,0.290715757919394,0.347939716136634
"2021091204-3973","SF",0,1,0.34899959645488,0.341304723016941
"2021091204-4042","SF",0,1,0.338681494817138,0.336084013416241
"2021091204-4082","SF",1,1,0.380605475902557,0.377852915067786
"2021091204-4106","SF",0,1,0.328134041566115,0.33800152680617
"2021091204-4135","SF",0,1,0.367820571127691,0.369219905638145
"2021091204-4164","SF",0,1,0.441628683554499,0.443953427164812
"2021091204-417","DET",0,1,0.512628220021725,0.465154866387132
"2021091204-4199","SF",0,1,0.334237672388554,0.340235979671366
"2021091204-4253","SF",1,1,0.45370344320933,0.381508291572751
"2021091204-4401","DET",1,1,0.584877212531865,0.447293600535751
"2021091204-4441","SF",0,1,0.349673186955245,0.33878093665988
"2021091204-4463","SF",0,1,0.35922269616276,0.373509667151812
"2021091204-4492","SF",0,1,0.327417522072792,0.355494925933913
"2021091204-4514","SF",1,1,0.356133632574763,0.340140273489522
"2021091204-4555","SF",1,1,0.596933095770724,0.465769049763174
"2021091204-4581","SF",1,1,0.522802745493559,0.439471986012247
"2021091204-4607","SF",0,1,0.391516007128216,0.401122866926782
"2021091204-4629","SF",1,1,0.499237541641508,0.42688735589965
"2021091204-487","DET",0,1,0.256754678420045,0.289253448944037
"2021091204-516","DET",0,1,0.300387928883235,0.303164990583127
"2021091204-596","SF",0,1,0.330922013521194,0.33687970817354
"2021091204-660","SF",0,1,0.273726774186924,0.262426761977059
"2021091204-693","SF",1,1,0.523693633079529,0.359999936724994
"2021091204-712","SF",1,1,0.52661350720069,0.412122243550126
"2021091204-736","SF",1,1,0.548667198937872,0.528490284121586
"2021091204-807","SF",0,1,0.306615721434355,0.304161549010052
"2021091204-831","SF",0,1,0.332541012205184,0.336481843364553
"2021091204-895","SF",1,1,0.47240703020777,0.406678771660076
"2021091204-90","SF",0,1,0.448888057576759,0.40937432834411
"2021091204-919","SF",0,1,0.387531100407891,0.371482879930903
"2021091205-100","JAX",0,1,0.198541408912702,0.195093799555137
"2021091205-1050","HOU",0,1,0.325377336254826,0.335551053826003
"2021091205-1091","HOU",1,1,0.552801665759856,0.450600904133374
"2021091205-1157","HOU",1,1,0.532955414262311,0.508411232614793
"2021091205-1179","HOU",0,1,0.360516285065745,0.333556046040871
"2021091205-1212","HOU",0,1,0.465991849860837,0.41160338615482
"2021091205-1278","HOU",0,1,0.363352173318466,0.321411543288998
"2021091205-1359","JAX",0,1,0.317894218599095,0.308668994085398
"2021091205-1404","JAX",1,1,0.743347395211458,0.522074653959819
"2021091205-1426","JAX",0,1,0.427521483351787,0.436128289969597
"2021091205-1494","JAX",1,1,0.394049190956613,0.373470975389694
"2021091205-151","HOU",0,1,0.299875835180283,0.285974688606867
"2021091205-1518","JAX",1,1,0.457113286382274,0.422605614906314
"2021091205-1667","HOU",1,1,0.481203112846766,0.422478361124331
"2021091205-1711","HOU",0,1,0.421105313560237,0.390586182590398
"2021091205-1739","HOU",1,1,0.7248968584971,0.491063416201148
"2021091205-1808","JAX",1,1,0.747743370717969,0.540658505971787
"2021091205-1924","HOU",0,1,0.420898711308837,0.384104415342745
"2021091205-1988","JAX",1,1,0.404529061837074,0.335250495959636
"2021091205-2042","JAX",0,1,0.376926336218329,0.33406842075679
"2021091205-2075","JAX",0,1,0.429625618788931,0.442932120411328
"2021091205-2097","JAX",0,1,0.239800617975347,0.244624300475499
"2021091205-2183","HOU",1,1,0.343796310325464,0.359129243795185
"2021091205-2223","HOU",0,1,0.363501076896985,0.354666497713567
"2021091205-2245","HOU",0,1,0.282954983021084,0.312076757384608
"2021091205-2297","JAX",1,1,0.671233797684694,0.545198274288116
"2021091205-2325","JAX",1,1,0.527175450766528,0.451662582153567
"2021091205-2388","JAX",1,1,0.708196701778882,0.510078128010695
"2021091205-2429","JAX",1,1,0.384986919385416,0.361349295887161
"2021091205-249","HOU",0,1,0.452174746177413,0.393765393561225
"2021091205-2581","HOU",0,1,0.435308989551332,0.387281626079835
"2021091205-2681","JAX",0,1,0.169029405848547,0.161068724908692
"2021091205-2795","HOU",1,1,0.683427416361295,0.471550861572537
"2021091205-2838","HOU",1,1,0.610164544412068,0.439144636796348
"2021091205-2966","JAX",0,1,0.334942702365958,0.313469717630096
"2021091205-3053","JAX",1,1,0.62736379802227,0.540171655429819
"2021091205-3127","HOU",1,1,0.550427864789963,0.446039626148899
"2021091205-3151","HOU",0,1,0.334551795696219,0.33646089143697
"2021091205-3175","HOU",1,1,0.281198210269213,0.311178511998094
"2021091205-3210","HOU",0,1,0.34857143751449,0.36879181299732
"2021091205-3310","JAX",1,1,0.502588608780423,0.417411535087722
"2021091205-3361","HOU",0,1,0.364925785149847,0.357026431611804
"2021091205-337","JAX",1,1,0.723729884082621,0.583248330406288
"2021091205-3383","HOU",0,1,0.400907827460248,0.376870625983293
"2021091205-3426","HOU",1,1,0.507286484594698,0.425053482907017
"2021091205-3467","JAX",0,1,0.498016291856766,0.472532494364658
"2021091205-3548","JAX",1,1,0.566189788440441,0.479417270519852
"2021091205-3631","JAX",1,1,0.572222400042746,0.510513738166576
"2021091205-3687","HOU",0,1,0.371656854152679,0.344719528805279
"2021091205-3711","HOU",0,1,0.370626206199328,0.367719937063203
"2021091205-3735","HOU",0,1,0.350079704196222,0.295132221012083
"2021091205-3761","HOU",0,1,0.277738992244967,0.25428983700881
"2021091205-3783","HOU",0,1,0.426292168242591,0.379279596562798
"2021091205-3805","HOU",1,1,0.415772518625966,0.381787943338119
"2021091205-3886","HOU",0,1,0.308575506652555,0.32159951268045
"2021091205-404","JAX",1,1,0.760692466550799,0.590050125627308
"2021091205-4100","HOU",1,1,0.464163679736001,0.387902981256089
"2021091205-4122","HOU",1,1,0.758991080781688,0.584344278683245
"2021091205-4141","HOU",1,1,0.600763617455959,0.442010109154029
"2021091205-423","JAX",0,1,0.287800515443087,0.306168587739956
"2021091205-4420","HOU",0,1,0.32026169449091,0.33782267185462
"2021091205-447","JAX",0,1,0.0462498470830421,0.0481749934830804
"2021091205-4489","HOU",0,1,0.338004707358778,0.346705020723233
"2021091205-4513","HOU",0,1,0.303581815626886,0.312091626735081
"2021091205-4535","HOU",1,1,0.39633594751358,0.363888271010166
"2021091205-4580","HOU",0,1,0.304465456604957,0.311644800173052
"2021091205-4604","HOU",0,1,0.486246795703967,0.451507823368846
"2021091205-4649","HOU",0,1,0.370143970024997,0.431550724657915
"2021091205-4673","HOU",0,1,0.247615304051174,0.309706966751169
"2021091205-4695","HOU",0,1,0.294452399015427,0.311082526141673
"2021091205-513","JAX",1,1,0.695060263077418,0.597816775561901
"2021091205-643","HOU",0,1,0.221789184957743,0.26456427507508
"2021091205-699","HOU",0,1,0.384492647918788,0.404445822869408
"2021091205-745","HOU",0,1,0.3464917935431,0.339411786585555
"2021091205-78","JAX",0,1,0.441862525045872,0.46381792732516
"2021091205-787","JAX",0,1,0.422255456447601,0.375766669473042
"2021091205-811","JAX",1,1,0.679205100147092,0.623904562528996
"2021091205-856","JAX",0,1,0.51741519976746,0.49253326896584
"2021091205-878","JAX",0,1,0.371167764663696,0.346774089374844
"2021091206-1040","SEA",0,1,0.359763969977697,0.415326112933581
"2021091206-1064","SEA",0,1,0.266131094098091,0.276527584256465
"2021091206-1130","SEA",1,1,0.586020675652167,0.488356398037669
"2021091206-1171","SEA",1,1,0.580216114458285,0.508784983779763
"2021091206-1195","SEA",0,1,0.456633586775173,0.428915825051952
"2021091206-1246","IND",1,1,0.432650213241577,0.373955104469735
"2021091206-128","SEA",1,1,0.497426710384233,0.539095159038942
"2021091206-1320","IND",1,1,0.382085877916087,0.374767990042303
"2021091206-1371","SEA",0,1,0.189560847729444,0.232707231048451
"2021091206-1483","SEA",0,1,0.363733216335899,0.368095796911822
"2021091206-152","SEA",0,1,0.290476970614926,0.275902410552808
"2021091206-1583","IND",0,1,0.351600330126913,0.330863116767006
"2021091206-1668","IND",1,1,0.776622911294301,0.569617106463153
"2021091206-1687","IND",0,1,0.342383605869193,0.348176316319589
"2021091206-1745","SEA",1,1,0.450297333576061,0.378679916654616
"2021091206-1824","SEA",0,1,0.326604804396629,0.316629653154115
"2021091206-1865","SEA",0,1,0.301171208567479,0.32353466664913
"2021091206-1921","IND",0,1,0.285078191468793,0.29601321549757
"2021091206-1945","IND",0,1,0.148676419854164,0.166050755432978
"2021091206-2011","IND",1,1,0.395125808318456,0.378031176829818
"2021091206-2058","SEA",0,1,0.173250346754988,0.161914012935384
"2021091206-2111","SEA",1,1,0.680514095200075,0.403143171038571
"2021091206-2210","IND",1,1,0.406305680481287,0.349624848297084
"2021091206-2229","IND",1,1,0.368544483962266,0.352317938782526
"2021091206-2253","IND",1,1,0.62360624052011,0.496976191153691
"2021091206-2301","SEA",1,1,0.691622711040757,0.515134424811224
"2021091206-2347","SEA",1,1,0.727805473514505,0.532044920862673
"2021091206-2419","IND",0,1,0.321306966245174,0.34070036248003
"2021091206-245","SEA",0,1,0.283774886131287,0.305645104013197
"2021091206-2609","IND",0,1,0.324611522257328,0.328601505610574
"2021091206-2676","IND",1,1,0.449621646300606,0.408009009142877
"2021091206-269","SEA",1,1,0.746191725371376,0.612774236905415
"2021091206-2760","SEA",0,1,0.350963748314164,0.344228974181053
"2021091206-2868","SEA",0,1,0.354267467623172,0.330237174682276
"2021091206-2914","SEA",0,1,0.366568359732628,0.380507438691233
"2021091206-2964","SEA",0,1,0.317704435615312,0.303530037001703
"2021091206-2988","SEA",0,1,0.307726562023163,0.305524249898487
"2021091206-3032","SEA",0,1,0.262334424588415,0.265581696728464
"2021091206-3060","SEA",1,1,0.545687082059243,0.403059714356867
"2021091206-3079","IND",0,1,0.280370713983263,0.32358512023232
"2021091206-3132","IND",0,1,0.302042525099671,0.291846787612727
"2021091206-3236","IND",0,1,0.332384578310526,0.350659980580539
"2021091206-3287","SEA",0,1,0.342101902797304,0.326510020232055
"2021091206-3311","SEA",1,1,0.468720383760406,0.360570865414921
"2021091206-3353","SEA",0,1,0.423297644612637,0.334035868228454
"2021091206-3382","SEA",1,1,0.410229404057775,0.378617307823529
"2021091206-3406","SEA",0,1,0.349746239406091,0.356167213830469
"2021091206-3439","SEA",0,1,0.342623539509312,0.35594066262131
"2021091206-3463","SEA",1,1,0.571707501130945,0.451301103783033
"2021091206-3561","SEA",0,1,0.457682559887568,0.471035395271697
"2021091206-3761","SEA",1,1,0.62591523296979,0.464886301846216
"2021091206-3803","SEA",1,1,0.594426426887512,0.482167483992099
"2021091206-3833","SEA",1,1,0.468752109486124,0.439520714572102
"2021091206-439","IND",0,1,0.207079243586689,0.300346307712012
"2021091206-506","IND",1,1,0.68825543820858,0.650154948157104
"2021091206-620","IND",1,1,0.467447653926652,0.388159954665853
"2021091206-649","IND",1,1,0.542922978599866,0.522591747725381
"2021091206-742","SEA",1,1,0.626001028550996,0.441944635019576
"2021091206-76","SEA",0,1,0.356210193037987,0.349486248114028
"2021091206-855","IND",0,1,0.326212665273084,0.3558272370807
"2021091206-903","IND",0,1,0.290614109952003,0.308100550593549
"2021091206-948","IND",1,1,0.404556776086489,0.35987051623035
"2021091206-98","SEA",1,1,0.806776210262969,0.65796589180326
"2021091207-100","ARI",0,1,0.396207102216207,0.395727340500375
"2021091207-1053","ARI",1,1,0.731481347120169,0.633417727717316
"2021091207-1090","TEN",1,1,0.623676330339713,0.45873016114672
"2021091207-1128","TEN",0,1,0.270718165806362,0.290445504988461
"2021091207-1152","TEN",0,1,0.360215954780579,0.373556189730228
"2021091207-1344","TEN",0,1,0.425706801506189,0.419990061404577
"2021091207-1431","ARI",0,1,0.277292085381654,0.300037573239969
"2021091207-1476","ARI",0,1,0.430718557990116,0.38815578435403
"2021091207-152","TEN",0,1,0.299968605240186,0.299407746015442
"2021091207-1540","ARI",0,1,0.269799501276933,0.294241377105822
"2021091207-1562","ARI",0,1,0.41193426400423,0.435300222950062
"2021091207-1584","ARI",0,1,0.342319534884559,0.371504754915051
"2021091207-1650","ARI",1,1,0.557351541306291,0.57388983595007
"2021091207-1703","TEN",0,1,0.326826068949192,0.292984475655079
"2021091207-1725","TEN",0,1,0.246573218040996,0.227109594860276
"2021091207-1747","TEN",1,1,0.8384310615306,0.604883589491759
"2021091207-1792","TEN",0,1,0.470437215055738,0.478731043073719
"2021091207-1834","TEN",0,1,0.292511592893039,0.319467864351423
"2021091207-1858","TEN",0,1,0.426756494811603,0.388886172005901
"2021091207-2050","ARI",1,1,0.466793420138182,0.423857488846441
"2021091207-2074","ARI",0,1,0.344249749386852,0.344028648991347
"2021091207-2095","ARI",1,1,0.506641480852576,0.422152974223993
"2021091207-2119","ARI",0,1,0.384097453738962,0.373148476469112
"2021091207-2148","ARI",0,1,0.402789115905762,0.430953102475841
"2021091207-218","TEN",1,1,0.60918050862494,0.414970768311237
"2021091207-2189","ARI",0,1,0.445559276186902,0.420303223854678
"2021091207-2222","ARI",0,1,0.442543169260025,0.477758134842738
"2021091207-2244","ARI",0,1,0.385017678141594,0.38122720458414
"2021091207-2345","TEN",0,1,0.054423146435748,0.045895734548763
"2021091207-2503","TEN",0,1,0.263012321894629,0.180653502882582
"2021091207-2529","ARI",0,1,0.375360143060485,0.399438485890521
"2021091207-253","TEN",0,1,0.30952312797308,0.331510534875322
"2021091207-2553","ARI",1,1,0.491270092626413,0.452389123325896
"2021091207-2654","TEN",1,1,0.647500601681796,0.57039891438409
"2021091207-2716","TEN",1,1,0.760046695961672,0.658231510197368
"2021091207-2766","TEN",0,1,0.61041880150636,0.56313925229226
"2021091207-2856","ARI",0,1,0.34619109277372,0.344579232612158
"2021091207-2901","ARI",1,1,0.516165465944343,0.441238339982689
"2021091207-2927","TEN",0,1,0.278844137276922,0.319766208888072
"2021091207-2949","TEN",1,1,0.502493708133698,0.442407309416253
"2021091207-2982","TEN",1,1,0.578230392187834,0.511618717203887
"2021091207-3148","ARI",1,1,0.475432895844983,0.425292808823883
"2021091207-3245","TEN",0,1,0.200393557548523,0.216454953128601
"2021091207-3310","ARI",1,1,0.368957126030215,0.350951014414278
"2021091207-3353","ARI",0,1,0.424452137562536,0.42444304999011
"2021091207-3398","ARI",0,1,0.317567760745684,0.335516037430845
"2021091207-3420","ARI",0,1,0.381263040834003,0.380236223583735
"2021091207-3444","ARI",0,1,0.356497182510793,0.405655790436023
"2021091207-3466","ARI",0,1,0.173818945056862,0.184222020465841
"2021091207-3488","ARI",0,1,0.356425543797427,0.367999540380029
"2021091207-3527","ARI",1,1,0.588926888678385,0.416850494858467
"2021091207-3728","ARI",0,1,0.322789109711136,0.354302842625422
"2021091207-3776","ARI",1,1,0.635250451772109,0.615023974431037
"2021091207-3804","ARI",1,1,0.437568699320157,0.416182825440086
"2021091207-3828","ARI",1,1,0.746811668339529,0.590613617839285
"2021091207-3847","ARI",1,1,0.513836415324892,0.420834257173951
"2021091207-386","TEN",0,1,0.351625132064025,0.357920986941564
"2021091207-3871","ARI",1,1,0.523565274018508,0.447809254274005
"2021091207-410","TEN",0,1,0.307083730186735,0.333294501777932
"2021091207-494","ARI",1,1,0.521830416538499,0.4343116107901
"2021091207-621","TEN",1,1,0.709711335207287,0.527695402178352
"2021091207-660","TEN",1,1,0.724916616872865,0.509983730763937
"2021091207-76","ARI",0,1,0.302758675355178,0.32102217704675
"2021091207-839","TEN",0,1,0.320527281450189,0.315665413167469
"2021091207-863","TEN",0,1,0.323160873431908,0.347681353157601
"2021091207-930","ARI",0,1,0.3377723384362,0.312310355285009
"2021091207-954","ARI",0,1,0.210449017382957,0.269670168034125
"2021091208-1095","WAS",0,1,0.32937716141991,0.334020591894369
"2021091208-1145","WAS",0,1,0.445126300677657,0.466558701126386
"2021091208-1190","WAS",1,1,0.602087741717696,0.555631582609346
"2021091208-1214","WAS",0,1,0.410853587090969,0.370287973502104
"2021091208-1238","WAS",0,1,0.400669387158226,0.377035370943091
"2021091208-1304","WAS",0,1,0.329655861077101,0.331300253015724
"2021091208-1367","LAC",1,1,0.55864131671411,0.418871131980758
"2021091208-1431","LAC",0,1,0.281442082697345,0.288275047262694
"2021091208-1453","LAC",1,1,0.530409128963947,0.483568131842359
"2021091208-1521","WAS",0,1,0.381726996973157,0.381843714415555
"2021091208-1545","WAS",1,1,0.652317223548889,0.54817975617838
"2021091208-1599","WAS",0,1,0.295765749282307,0.309660613161718
"2021091208-1644","WAS",0,1,0.407548301706189,0.3020498324675
"2021091208-1675","WAS",0,1,0.512208793312311,0.50451657512182
